Date,Diffused radiation (W/m^2),Global radiation (W/m^2),Relative humidity (%),Temperature (°C),Maximum temperature (°C),Minimum temperature (°C),Rainfall (mm),day,month,year
2010-09-24,49.989583333333336,217.71527777777777,69.44444444444444,26.3,29.0,23.6,0.2,24,9,2010
2010-09-25,49.989583333333336,217.71527777777777,69.44444444444444,27.25,29.8,24.7,0.0,25,9,2010
2010-09-26,49.989583333333336,217.71527777777777,69.44444444444444,26.4,28.6,24.2,0.0,26,9,2010
2010-09-27,49.989583333333336,217.71527777777777,69.44444444444444,26.65,30.9,22.4,0.0,27,9,2010
2010-09-28,49.989583333333336,217.71527777777777,69.44444444444444,26.1,29.8,22.4,0.0,28,9,2010
2010-09-29,49.989583333333336,217.71527777777777,69.44444444444444,25.25,27.8,22.7,0.0,29,9,2010
2010-09-30,49.989583333333336,217.71527777777777,69.44444444444444,26.9,31.6,22.2,0.0,30,9,2010
2010-10-01,49.989583333333336,217.71527777777777,69.44444444444444,28.7,34.0,23.4,0.0,1,10,2010
2010-10-02,49.989583333333336,217.71527777777777,69.44444444444444,28.299999999999997,32.9,23.7,0.0,2,10,2010
2010-10-03,49.989583333333336,217.71527777777777,69.44444444444444,26.7,29.7,23.7,0.0,3,10,2010
2010-10-04,49.989583333333336,217.71527777777777,69.44444444444444,25.3,28.1,22.5,0.0,4,10,2010
2010-10-05,49.989583333333336,217.71527777777777,69.44444444444444,22.950000000000003,26.1,19.8,0.0,5,10,2010
2010-10-06,49.989583333333336,217.71527777777777,69.44444444444444,24.0,26.5,21.5,0.0,6,10,2010
2010-10-07,49.989583333333336,217.71527777777777,69.44444444444444,22.65,26.0,19.3,0.0,7,10,2010
2010-10-08,49.989583333333336,217.71527777777777,69.44444444444444,23.299999999999997,25.9,20.7,0.0,8,10,2010
2010-10-09,49.989583333333336,217.71527777777777,69.44444444444444,22.15,24.7,19.6,0.0,9,10,2010
2010-10-10,49.989583333333336,217.71527777777777,69.44444444444444,22.05,26.3,17.8,1.5,10,10,2010
2010-10-11,49.989583333333336,217.71527777777777,69.44444444444444,20.95,24.7,17.2,0.0,11,10,2010
2010-10-12,49.989583333333336,217.71527777777777,69.44444444444444,21.65,25.5,17.8,0.0,12,10,2010
2010-10-13,49.989583333333336,217.71527777777777,69.44444444444444,22.85,27.5,18.2,0.0,13,10,2010
2010-10-14,49.989583333333336,217.71527777777777,69.44444444444444,27.299999999999997,34.3,20.3,0.0,14,10,2010
2010-10-15,49.989583333333336,217.71527777777777,69.44444444444444,30.0,34.5,25.5,0.0,15,10,2010
2010-10-16,49.989583333333336,217.71527777777777,69.44444444444444,26.15,29.9,22.4,0.4,16,10,2010
2010-10-17,49.989583333333336,217.71527777777777,69.44444444444444,25.5,28.3,22.7,0.0,17,10,2010
2010-10-18,49.989583333333336,217.71527777777777,69.44444444444444,24.299999999999997,28.9,19.7,0.0,18,10,2010
2010-10-19,49.989583333333336,217.71527777777777,69.44444444444444,29.65,34.9,24.4,0.0,19,10,2010
2010-10-20,49.989583333333336,217.71527777777777,69.44444444444444,30.549999999999997,37.9,23.2,0.0,20,10,2010
2010-10-21,49.989583333333336,217.71527777777777,69.44444444444444,26.700000000000003,30.1,23.3,0.0,21,10,2010
2010-10-22,49.989583333333336,217.71527777777777,69.44444444444444,24.25,25.9,22.6,0.0,22,10,2010
2010-10-23,49.989583333333336,217.71527777777777,69.44444444444444,22.15,24.4,19.9,0.0,23,10,2010
2010-10-24,49.989583333333336,217.71527777777777,69.44444444444444,21.5,24.6,18.4,0.0,24,10,2010
2010-10-25,49.989583333333336,217.71527777777777,69.44444444444444,21.35,24.3,18.4,0.0,25,10,2010
2010-10-26,49.989583333333336,217.71527777777777,69.44444444444444,21.450000000000003,24.6,18.3,0.0,26,10,2010
2010-10-27,49.989583333333336,217.71527777777777,69.44444444444444,21.35,24.5,18.2,0.0,27,10,2010
2010-10-28,49.989583333333336,217.71527777777777,69.44444444444444,27.25,35.2,19.3,0.0,28,10,2010
2010-10-29,49.989583333333336,217.71527777777777,69.44444444444444,22.85,25.1,20.6,1.15,29,10,2010
2010-10-30,49.989583333333336,217.71527777777777,69.44444444444444,19.950000000000003,22.1,17.8,0.7,30,10,2010
2010-10-31,49.989583333333336,217.71527777777777,69.44444444444444,20.3,24.1,16.5,0.0,31,10,2010
2010-11-01,49.989583333333336,217.71527777777777,69.44444444444444,21.3,25.1,17.5,0.0,1,11,2010
2010-11-02,49.989583333333336,217.71527777777777,69.44444444444444,21.1,24.8,17.4,0.0,2,11,2010
2010-11-03,49.989583333333336,217.71527777777777,69.44444444444444,21.95,27.5,16.4,0.0,3,11,2010
2010-11-04,49.989583333333336,217.71527777777777,69.44444444444444,23.65,28.0,19.3,0.0,4,11,2010
2010-11-05,49.989583333333336,217.71527777777777,69.44444444444444,24.45,28.5,20.4,0.0,5,11,2010
2010-11-06,49.989583333333336,217.71527777777777,69.44444444444444,22.4,26.7,18.1,0.0,6,11,2010
2010-11-07,49.989583333333336,217.71527777777777,69.44444444444444,19.55,22.6,16.5,0.0,7,11,2010
2010-11-08,49.989583333333336,217.71527777777777,69.44444444444444,18.8,22.1,15.5,0.0,8,11,2010
2010-11-09,49.989583333333336,217.71527777777777,69.44444444444444,20.65,25.5,15.8,0.0,9,11,2010
2010-11-10,49.989583333333336,217.71527777777777,69.44444444444444,26.15,30.3,22.0,0.0,10,11,2010
2010-11-11,49.989583333333336,217.71527777777777,69.44444444444444,23.9,27.8,20.0,0.0,11,11,2010
2010-11-12,49.989583333333336,217.71527777777777,69.44444444444444,22.6,27.4,17.8,0.0,12,11,2010
2010-11-13,49.989583333333336,217.71527777777777,69.44444444444444,20.950000000000003,26.1,15.8,0.0,13,11,2010
2010-11-14,49.989583333333336,217.71527777777777,69.44444444444444,27.1,31.9,22.3,0.0,14,11,2010
2010-11-15,49.989583333333336,217.71527777777777,69.44444444444444,27.5,31.4,23.6,0.0,15,11,2010
2010-11-16,49.989583333333336,217.71527777777777,69.44444444444444,24.85,29.8,19.9,0.0,16,11,2010
2010-11-17,49.989583333333336,217.71527777777777,69.44444444444444,24.0,28.7,19.3,0.0,17,11,2010
2010-11-18,49.989583333333336,217.71527777777777,69.44444444444444,21.5,26.5,16.5,0.0,18,11,2010
2010-11-19,49.989583333333336,217.71527777777777,69.44444444444444,23.65,29.7,17.6,0.0,19,11,2010
2010-11-20,49.989583333333336,217.71527777777777,69.44444444444444,24.1,28.7,19.5,0.0,20,11,2010
2010-11-21,49.989583333333336,217.71527777777777,69.44444444444444,20.05,22.1,18.0,0.0,21,11,2010
2010-11-22,49.989583333333336,217.71527777777777,69.44444444444444,19.1,21.6,16.6,0.0,22,11,2010
2010-11-23,49.989583333333336,217.71527777777777,69.44444444444444,18.45,21.2,15.7,0.0,23,11,2010
2010-11-24,49.989583333333336,217.71527777777777,69.44444444444444,18.75,23.0,14.5,0.0,24,11,2010
2010-11-25,49.989583333333336,217.71527777777777,69.44444444444444,18.85,23.2,14.5,0.0,25,11,2010
2010-11-26,49.989583333333336,217.71527777777777,69.44444444444444,18.45,22.0,14.9,0.0,26,11,2010
2010-11-27,49.989583333333336,217.71527777777777,69.44444444444444,21.299999999999997,26.2,16.4,0.0,27,11,2010
2010-11-28,49.989583333333336,217.71527777777777,69.44444444444444,22.1,25.0,19.2,0.0,28,11,2010
2010-11-29,49.989583333333336,217.71527777777777,69.44444444444444,22.75,27.1,18.4,0.0,29,11,2010
2010-11-30,49.989583333333336,217.71527777777777,69.44444444444444,22.700000000000003,27.1,18.3,0.0,30,11,2010
2010-12-01,49.989583333333336,217.71527777777777,69.44444444444444,22.4,27.6,17.2,0.0,1,12,2010
2010-12-02,49.989583333333336,217.71527777777777,69.44444444444444,21.75,25.8,17.7,0.0,2,12,2010
2010-12-03,49.989583333333336,217.71527777777777,69.44444444444444,21.75,26.2,17.3,0.0,3,12,2010
2010-12-04,49.989583333333336,217.71527777777777,69.44444444444444,21.55,26.5,16.6,0.0,4,12,2010
2010-12-05,49.989583333333336,217.71527777777777,69.44444444444444,21.6,25.2,18.0,3.05,5,12,2010
2010-12-06,49.989583333333336,217.71527777777777,69.44444444444444,16.95,18.9,15.0,0.0,6,12,2010
2010-12-07,49.989583333333336,217.71527777777777,69.44444444444444,15.649999999999999,17.4,13.9,3.4,7,12,2010
2010-12-08,49.989583333333336,217.71527777777777,69.44444444444444,17.3,21.2,13.4,0.0,8,12,2010
2010-12-09,49.989583333333336,217.71527777777777,69.44444444444444,18.45,21.7,15.2,0.0,9,12,2010
2010-12-10,49.989583333333336,217.71527777777777,69.44444444444444,17.6,21.0,14.2,8.15,10,12,2010
2010-12-11,49.989583333333336,217.71527777777777,69.44444444444444,14.95,17.9,12.0,55.8,11,12,2010
2010-12-12,49.989583333333336,217.71527777777777,69.44444444444444,10.55,14.1,7.0,58.65,12,12,2010
2010-12-13,49.989583333333336,217.71527777777777,69.44444444444444,11.75,15.6,7.9,1.45,13,12,2010
2010-12-14,49.989583333333336,217.71527777777777,69.44444444444444,14.200000000000001,17.6,10.8,0.0,14,12,2010
2010-12-15,49.989583333333336,217.71527777777777,69.44444444444444,13.05,16.5,9.6,0.0,15,12,2010
2010-12-16,49.989583333333336,217.71527777777777,69.44444444444444,16.65,20.1,13.2,0.0,16,12,2010
2010-12-17,49.989583333333336,217.71527777777777,69.44444444444444,17.0,21.6,12.4,0.30000000000000004,17,12,2010
2010-12-18,49.989583333333336,217.71527777777777,69.44444444444444,15.5,16.8,14.2,1.85,18,12,2010
2010-12-19,49.989583333333336,217.71527777777777,69.44444444444444,14.350000000000001,17.8,10.9,0.0,19,12,2010
2010-12-20,49.989583333333336,217.71527777777777,69.44444444444444,15.25,19.0,11.5,0.0,20,12,2010
2010-12-21,49.989583333333336,217.71527777777777,69.44444444444444,17.15,19.8,14.5,0.0,21,12,2010
2010-12-22,49.989583333333336,217.71527777777777,69.44444444444444,17.55,20.7,14.4,0.0,22,12,2010
2010-12-23,49.989583333333336,217.71527777777777,69.44444444444444,15.75,18.4,13.1,0.0,23,12,2010
2010-12-24,49.989583333333336,217.71527777777777,69.44444444444444,15.75,18.7,12.8,0.0,24,12,2010
2010-12-25,49.989583333333336,217.71527777777777,69.44444444444444,16.1,19.9,12.3,0.0,25,12,2010
2010-12-26,49.989583333333336,217.71527777777777,69.44444444444444,17.1,21.2,13.0,0.0,26,12,2010
2010-12-27,49.989583333333336,217.71527777777777,69.44444444444444,17.75,21.7,13.8,0.0,27,12,2010
2010-12-28,49.989583333333336,217.71527777777777,69.44444444444444,18.15,22.0,14.3,0.0,28,12,2010
2010-12-29,49.989583333333336,217.71527777777777,69.44444444444444,15.850000000000001,18.1,13.6,0.0,29,12,2010
2010-12-30,49.989583333333336,217.71527777777777,69.44444444444444,15.15,18.6,11.7,0.0,30,12,2010
2010-12-31,49.989583333333336,217.71527777777777,69.44444444444444,12.350000000000001,15.8,8.9,3.4,31,12,2010
2011-01-01,50.354166666666664,87.97916666666667,80.54861111111111,14.2,16.5,11.9,1.4,1,1,2011
2011-01-02,41.34722222222222,115.03472222222223,79.98611111111111,14.049999999999999,17.9,10.2,0.1,2,1,2011
2011-01-03,58.104166666666664,121.03472222222223,65.49305555555556,15.0,17.3,12.7,0.6,3,1,2011
2011-01-04,36.104166666666664,44.395833333333336,91.29861111111111,12.95,14.9,11.0,20.85,4,1,2011
2011-01-05,37.75,44.548611111111114,96.27777777777777,12.0,13.7,10.3,16.25,5,1,2011
2011-01-06,45.59722222222222,67.86805555555556,89.31944444444444,13.15,16.0,10.3,0.6,6,1,2011
2011-01-07,36.854166666666664,80.17361111111111,82.13888888888889,13.350000000000001,16.6,10.1,9.35,7,1,2011
2011-01-08,42.59027777777778,109.54861111111111,75.36805555555556,11.9,14.0,9.8,1.85,8,1,2011
2011-01-09,45.729166666666664,87.51388888888889,82.93055555555556,11.65,15.0,8.3,0.0,9,1,2011
2011-01-10,41.520833333333336,76.79166666666667,74.53472222222223,13.0,16.0,10.0,0.0,10,1,2011
2011-01-11,58.013888888888886,110.59722222222223,80.88194444444444,13.149999999999999,16.9,9.4,0.0,11,1,2011
2011-01-12,25.42361111111111,140.45138888888889,60.11805555555556,13.95,16.7,11.2,0.0,12,1,2011
2011-01-13,27.770833333333332,144.48611111111111,42.666666666666664,13.350000000000001,16.8,9.9,0.0,13,1,2011
2011-01-14,31.01388888888889,144.17361111111111,41.19444444444444,13.05,16.0,10.1,0.0,14,1,2011
2011-01-15,53.44444444444444,120.3125,70.99305555555556,11.899999999999999,15.6,8.2,5.0,15,1,2011
2011-01-16,55.72222222222222,71.66666666666667,92.42361111111111,12.25,15.0,9.5,8.65,16,1,2011
2011-01-17,63.333333333333336,95.84027777777777,72.93055555555556,13.35,16.5,10.2,0.4,17,1,2011
2011-01-18,42.43055555555556,133.22222222222223,50.47222222222222,14.65,17.6,11.7,0.0,18,1,2011
2011-01-19,60.576388888888886,94.5,67.07638888888889,13.05,16.7,9.4,0.0,19,1,2011
2011-01-20,25.86111111111111,138.86111111111111,72.65277777777777,13.8,17.6,10.0,0.0,20,1,2011
2011-01-21,22.15972222222222,155.375,48.22222222222222,13.899999999999999,17.4,10.4,0.0,21,1,2011
2011-01-22,27.375,153.29861111111111,44.46527777777778,14.55,18.7,10.4,0.0,22,1,2011
2011-01-23,33.076388888888886,148.77083333333334,58.326388888888886,14.9,18.6,11.2,0.0,23,1,2011
2011-01-24,39.74305555555556,139.52083333333334,65.32638888888889,13.5,17.6,9.4,0.0,24,1,2011
2011-01-25,68.80555555555556,119.95138888888889,77.00694444444444,13.55,16.8,10.3,3.7,25,1,2011
2011-01-26,54.9375,95.36805555555556,85.26388888888889,13.8,16.1,11.5,2.6,26,1,2011
2011-01-27,62.125,88.57638888888889,63.88194444444444,15.35,18.4,12.3,0.0,27,1,2011
2011-01-28,50.09027777777778,136.80555555555554,71.27083333333333,14.600000000000001,17.6,11.6,6.25,28,1,2011
2011-01-29,60.145833333333336,125.79166666666667,77.51388888888889,16.0,20.6,11.4,5.15,29,1,2011
2011-01-30,58.833333333333336,83.33333333333333,89.97222222222223,13.45,15.8,11.1,21.45,30,1,2011
2011-01-31,51.27777777777778,114.73611111111111,67.77777777777777,12.850000000000001,14.9,10.8,2.0,31,1,2011
2011-02-01,59.15972222222222,131.07638888888889,62.56944444444444,11.399999999999999,14.2,8.6,2.05,1,2,2011
2011-02-02,50.81944444444444,158.52777777777777,72.24305555555556,9.1,12.4,5.8,1.4000000000000001,2,2,2011
2011-02-03,51.354166666666664,100.35416666666667,69.58333333333333,8.8,12.1,5.5,7.35,3,2,2011
2011-02-04,21.84027777777778,22.04861111111111,99.81944444444444,11.350000000000001,14.8,7.9,9.85,4,2,2011
2011-02-05,55.229166666666664,119.94444444444444,90.06944444444444,13.200000000000001,16.1,10.3,0.0,5,2,2011
2011-02-06,28.458333333333332,181.375,73.375,12.2,15.8,8.6,0.75,6,2,2011
2011-02-07,39.986111111111114,47.84027777777778,88.76388888888889,12.05,13.2,10.9,7.45,7,2,2011
2011-02-08,64.72916666666667,127.60416666666667,81.27083333333333,13.2,15.8,10.6,3.3,8,2,2011
2011-02-09,37.28472222222222,151.28472222222223,68.78472222222223,12.850000000000001,16.3,9.4,3.8499999999999996,9,2,2011
2011-02-10,49.02777777777778,103.5,89.58333333333333,12.45,15.3,9.6,16.75,10,2,2011
2011-02-11,49.77777777777778,146.02777777777777,77.47222222222223,12.35,15.2,9.5,7.3,11,2,2011
2011-02-12,67.77083333333333,142.63888888888889,67.84722222222223,11.8,15.7,7.9,0.1,12,2,2011
2011-02-13,52.486111111111114,140.77083333333334,75.57638888888889,13.3,16.1,10.5,0.65,13,2,2011
2011-02-14,65.24305555555556,134.11111111111111,87.65277777777777,13.45,15.9,11.0,0.2,14,2,2011
2011-02-15,70.23611111111111,153.35416666666666,65.97222222222223,15.15,19.5,10.8,0.7,15,2,2011
2011-02-16,57.201388888888886,70.77083333333333,87.54166666666667,14.05,15.4,12.7,1.35,16,2,2011
2011-02-17,54.36805555555556,155.29861111111111,80.81944444444444,14.25,16.9,11.6,0.4,17,2,2011
2011-02-18,28.3125,199.59027777777777,80.85416666666667,14.9,19.1,10.7,0.0,18,2,2011
2011-02-19,51.46527777777778,181.875,58.076388888888886,18.45,23.4,13.5,0.25,19,2,2011
2011-02-20,40.5,44.43055555555556,84.18055555555556,13.45,15.1,11.8,13.0,20,2,2011
2011-02-21,78.77083333333333,122.33333333333333,81.71527777777777,15.0,16.8,13.2,0.1,21,2,2011
2011-02-22,51.236111111111114,199.08333333333334,82.15972222222223,15.3,18.7,11.9,0.0,22,2,2011
2011-02-23,39.15277777777778,201.6875,60.22222222222222,16.05,20.8,11.3,0.0,23,2,2011
2011-02-24,61.833333333333336,195.04861111111111,75.29861111111111,16.7,20.4,13.0,0.0,24,2,2011
2011-02-25,68.27777777777777,138.02777777777777,54.041666666666664,17.1,20.6,13.6,3.95,25,2,2011
2011-02-26,62.43055555555556,93.22916666666667,83.5,12.5,14.5,10.5,3.9,26,2,2011
2011-02-27,52.729166666666664,183.32638888888889,73.70833333333333,13.5,16.7,10.3,0.0,27,2,2011
2011-02-28,60.458333333333336,145.48611111111111,79.27083333333333,12.4,16.0,8.8,7.8500000000000005,28,2,2011
2011-03-01,50.53472222222222,189.375,87.11111111111111,14.3,17.3,11.3,0.5,1,3,2011
2011-03-02,30.51388888888889,222.57638888888889,86.96527777777777,13.6,17.0,10.2,0.0,2,3,2011
2011-03-03,35.923611111111114,228.75,82.43055555555556,14.0,17.9,10.1,0.0,3,3,2011
2011-03-04,35.888888888888886,225.21527777777777,76.04861111111111,15.7,20.4,11.0,0.0,4,3,2011
2011-03-05,41.34722222222222,223.60416666666666,93.01388888888889,13.799999999999999,17.9,9.7,0.0,5,3,2011
2011-03-06,87.29166666666667,173.3125,55.895833333333336,16.55,22.5,10.6,0.0,6,3,2011
2011-03-07,73.04166666666667,163.43055555555554,82.13194444444444,18.4,22.5,14.3,2.45,7,3,2011
2011-03-08,59.36805555555556,96.56944444444444,91.4375,12.7,15.1,10.3,33.5,8,3,2011
2011-03-09,53.38194444444444,64.10416666666667,82.66666666666667,11.1,14.4,7.8,20.7,9,3,2011
2011-03-10,72.65277777777777,120.63888888888889,87.86805555555556,9.25,11.5,7.0,12.85,10,3,2011
2011-03-11,81.49305555555556,119.02777777777777,97.75,9.9,12.3,7.5,7.6000000000000005,11,3,2011
2011-03-12,90.23611111111111,199.75694444444446,84.84027777777777,11.5,15.6,7.4,0.0,12,3,2011
2011-03-13,35.986111111111114,251.63888888888889,68.1875,11.7,15.1,8.3,0.0,13,3,2011
2011-03-14,36.479166666666664,251.47916666666666,75.23611111111111,12.0,16.1,7.9,0.0,14,3,2011
2011-03-15,27.72222222222222,259.34027777777777,64.84027777777777,15.4,21.1,9.7,0.0,15,3,2011
2011-03-16,24.57638888888889,264.6111111111111,32.923611111111114,17.45,22.2,12.7,0.0,16,3,2011
2011-03-17,25.8125,265.93055555555554,32.576388888888886,18.85,23.5,14.2,0.0,17,3,2011
2011-03-18,44.111111111111114,245.23611111111111,31.82638888888889,20.25,25.8,14.7,0.0,18,3,2011
2011-03-19,61.75,202.77777777777777,71.75,18.049999999999997,22.4,13.7,0.1,19,3,2011
2011-03-20,93.89583333333333,143.55555555555554,81.23611111111111,17.15,20.9,13.4,0.0,20,3,2011
2011-03-21,71.89583333333333,192.49305555555554,49.68055555555556,16.4,18.5,14.3,0.0,21,3,2011
2011-03-22,80.18055555555556,196.02777777777777,0.0,14.6,17.0,12.2,13.05,22,3,2011
2011-03-23,81.66666666666667,158.54861111111111,0.0,14.0,16.3,11.7,5.9,23,3,2011
2011-03-24,87.71527777777777,167.31944444444446,0.0,12.7,15.4,10.0,14.75,24,3,2011
2011-03-25,57.49305555555556,224.57638888888889,0.0,11.05,15.2,6.9,10.5,25,3,2011
2011-03-26,30.32638888888889,282.11805555555554,0.0,13.8,17.6,10.0,0.0,26,3,2011
2011-03-27,33.826388888888886,282.13194444444446,0.0,13.75,17.0,10.5,0.0,27,3,2011
2011-03-28,72.81944444444444,239.47916666666666,28.17361111111111,14.15,17.5,10.8,0.0,28,3,2011
2011-03-29,75.95833333333333,231.23611111111111,85.48611111111111,14.65,17.6,11.7,0.0,29,3,2011
2011-03-30,41.46527777777778,283.0138888888889,88.85416666666667,15.0,18.8,11.2,0.0,30,3,2011
2011-03-31,51.40277777777778,274.0,72.5,16.65,21.5,11.8,0.0,31,3,2011
2011-04-01,78.77083333333333,261.0416666666667,38.84722222222222,22.7,28.0,17.4,0.0,1,4,2011
2011-04-02,91.46527777777777,186.1875,60.11805555555556,20.25,24.1,16.4,0.0,2,4,2011
2011-04-03,72.85416666666667,238.31944444444446,38.02777777777778,18.0,22.2,13.8,16.1,3,4,2011
2011-04-04,90.44444444444444,141.61111111111111,0.0,13.45,16.0,10.9,16.0,4,4,2011
2011-04-05,58.31944444444444,94.59722222222223,0.0,13.600000000000001,15.9,11.3,49.849999999999994,5,4,2011
2011-04-06,102.11111111111111,212.84027777777777,0.0,15.049999999999999,17.4,12.7,11.6,6,4,2011
2011-04-07,82.45833333333333,221.45138888888889,0.0,15.05,18.7,11.4,0.0,7,4,2011
2011-04-08,83.48611111111111,233.75694444444446,0.0,17.15,22.6,11.7,0.0,8,4,2011
2011-04-09,97.18055555555556,215.34027777777777,0.0,15.8,18.2,13.4,0.0,9,4,2011
2011-04-10,80.59722222222223,226.22222222222223,0.0,15.9,18.8,13.0,0.1,10,4,2011
2011-04-11,93.52777777777777,209.1875,0.0,15.8,18.1,13.5,0.0,11,4,2011
2011-04-12,85.27777777777777,235.79861111111111,0.0,14.85,16.4,13.3,0.0,12,4,2011
2011-04-13,59.708333333333336,301.65972222222223,0.0,14.05,17.0,11.1,0.0,13,4,2011
2011-04-14,66.63194444444444,298.6111111111111,0.0,16.05,22.2,9.9,0.0,14,4,2011
